trait_Zodiac,token_id,trait_Nose,trait_Eyes,trait_Body,trait_Head,trait_Mouth,trait_Sign,trait_Matching Set,trait_Totem,rarity_score
Hoock,2435,Pierced,Cry,Office,Nipple,Yakubovich,Sign,-1,-1,142.19888961008263
Rottenbottle,4443,Alex,Coolglasses,Hairy,Nipple,Chappy,Sign,-1,-1,142.19866804112783
Spider,1819,Alex,Pirato,Leopard,Beaten,Yakubovich,Sign,-1,-1,142.18026424726983
Therapist,6786,Plastered,Tripple,Hairy,Goblin,Texas,Sign,-1,-1,142.17266910812307
Rottenbottle,4681,Plagued,Ping,Redisco,Malett,Smile,Sign,-1,-1,142.16372511278186
Exwife,541,Sticked,Tripple,Haminguay,Bold,Hellraiser,Sign,-1,-1,142.15581610142635
Poisoned,6398,Devil,Mutated,Leopard,Buddha,Ugly,Sign,-1,-1,142.15463181324904
Rottenbottle,2436,Beated,Feelings,Doctor,Goblin,Cortes,Sign,-1,-1,142.15321054826305
Exwife,4805,Plagued,Stereo,Doctor,Beaten,Chappy,Sign,-1,-1,142.15201052762225
Plastico,3271,Booger,Sleepy,Office,Beaten,Chi,Sign,-1,-1,142.1392306130347
Spider,7592,Bushes,Fu,Golden,Malett,Shark,Sign,-1,-1,142.0977375300439
Worm,7945,Vata,Buddha,Hooligan,Malett,Smoke,Sign,-1,-1,142.08874917840248
Exwife,2516,Plaster,Sleepy,Army,Malett,Orc,Sign,-1,-1,142.07581544903323
Iguana,4279,Beated,Fish,Hooligan,Cap,Disgust,Sign,-1,-1,142.07467359363088
Spider,2866,Teenager,Wide,Hooligan,Hugo,Bender,Sign,-1,-1,142.05644376824924
Nail,6258,Beated,Lens,VDV,Gman,Shark,Sign,-1,-1,142.03951620530336
Hoock,4965,Alex,Stringed,Army,Gman,Shark,Sign,-1,-1,142.03819628126217
Cockroach,7295,Plagued,Wide,Boobs,Can,Texas,Sign,-1,-1,142.02910717964897
Rottenbottle,7068,Rat,Blacky,Rotten,Nipple,Chappy,Sign,-1,-1,142.0241358915961
Overconsume,1383,Pinoccio,Stringed,Doctor,Malett,Chi,Sign,-1,-1,142.0161349532244
Nail,1443,Plaster,Out,VDV,Punk,Texas,Sign,-1,-1,141.98221431755178
Plastico,2147,Plagued,Beaten,Urka,Bold,Teethy,Sign,-1,-1,141.9686279506775
Plastico,1354,Plaster,Coolglasses,Hairy,Cap,Disgust,Sign,-1,-1,141.96519510536277
Overconsume,7903,Sticked,Smoky,Hairy,Beaten,Smile,Sign,-1,-1,141.9382645147069
Nail,3569,Sticked,Tripple,VDV,Babylon,Leo,Sign,-1,-1,141.93337749683727
Exwife,3850,Zigzag,Ping,Leopard,Beaten,Wong,Sign,-1,-1,141.92412181637093
Nail,7032,Pinoccio,Rage,Haminguay,Buddha,Clown,Sign,-1,-1,141.9056177681979
Deadcop,112,Rat,Gentlemen,Armored,Beaten,Cat,Sign,-1,-1,141.88924142359136
Cockroach,533,Smallpig,Cry,Shirt,Beaten,Rolling stone,Sign,-1,-1,141.88759086373528
Oldporn,1109,Beated,Blacky,Army,Beaten,Teethy,Sign,-1,-1,141.87330486217104
Nail,3275,Ruffo,Robo,Doctor,Bold,Cortes,Sign,-1,-1,141.8692198016782
Halfburger,1264,Devil,Tripple,Haminguay,Cap,Yakubovich,Sign,-1,-1,141.8672964180292
Mapcross,915,Beated,Comix,Hooligan,Hugo,Yakubovich,Sign,-1,-1,141.85540541885703
Halfburger,7228,Ruffo,Comix,Leopard,Cap,Texas,Sign,-1,-1,141.83857009862146
Worm,6540,Alex,Pirato,Shirt,Nipple,Hellraiser,Sign,-1,-1,141.8167351705134
Oldporn,900,Ruffo,Fish,Leopard,Malett,Leo,Sign,-1,-1,141.8107903966968
Poisoned,289,Plaster,Ping,Hooligan,Bold,Chi,Sign,-1,-1,141.79819361433434
Oldporn,4999,Bull,Fu,Doctor,Goblin,Cortes,Sign,-1,-1,141.77719878343103
Spider,2169,Booger,Tripple,Blooded,Goblin,Smile,Sign,-1,-1,141.76713129845595
Poisoned,170,Rat,Cry,Blooded,Buddha,Yakubovich,Sign,-1,-1,141.76615784696088
Poisoned,3792,Beavis,Lens,Boobs,Hugo,Pierced,Sign,-1,-1,141.75969751649473
Worm,4450,Ruffo,Out,Cuted,Can,Cat,Sign,-1,-1,141.75902551435158
Therapist,3790,Beated,Robo,Office,Beaten,Teethout,Sign,-1,-1,141.74204122559874
Worm,2105,Teenager,Blacky,Golden,Babylon,Yakubovich,Sign,-1,-1,141.7338387447131
Iguana,3767,Sticked,Gentlemen,Shirt,Malett,Disgust,Sign,-1,-1,141.73357750299337
Nail,3504,Devil,Robo,Hoodie,Punk,Yakubovich,Sign,-1,-1,141.72480183862513
Spider,2647,Bigppig,Feelings,Blooded,Buddha,Football,Sign,-1,-1,141.71555268142228
Mapcross,951,Plagued,Robo,Armored,Goblin,Scar,Sign,-1,-1,141.71221172214197
Plastico,3672,Pinoccio,Coolglasses,Cuted,Cap,Football,Sign,-1,-1,141.71105833151668
Hoock,4116,Bushes,Coolglasses,Army,Beaten,Hellraiser,Sign,-1,-1,141.68759973529595
Cockroach,4294,Bigppig,Crybaby,Blooded,Hugo,Disgust,Sign,-1,-1,141.68514288626088
Spider,1287,Zigzag,Fu,Hooligan,Beaten,Wong,Sign,-1,-1,141.68364505820512
Overconsume,1430,Sticked,Blacky,Leopard,Cap,Wong,Sign,-1,-1,141.6790017467231
Overconsume,6407,Plastered,Blacky,Hooligan,Babylon,Yakubovich,Sign,-1,-1,141.65713126005113
Rottenbottle,1709,Sticked,Gentlemen,Trash,Nipple,Teethy,Sign,-1,-1,141.6556633521952
Hoock,6639,Alex,Fish,Golden,Babylon,Texas,Sign,-1,-1,141.6543394188288
Hoock,7036,Booger,Fish,Hooligan,Gman,Clown,Sign,-1,-1,141.6526837295982
Rottenbottle,80,Bushes,Crybaby,Rotten,Beaten,Smile,Sign,-1,-1,141.61395732415534
Nail,5675,Bull,Cry,Rotten,Bold,Teethy,Sign,-1,-1,141.60894205101116
Spider,6036,Devil,Kitty,Shirt,Buddha,Rolling stone,Sign,-1,-1,141.58186816940787
Deadcop,5027,Beavis,Gentlemen,Army,Sailor,Clown,Sign,-1,-1,141.57230588560697
Poisoned,5398,Plaster,Beaten,Redisco,Goblin,Disgust,Sign,-1,-1,141.55174610075312
Nail,487,Plagued,Coolglasses,Hoodie,Cap,Yakubovich,Sign,-1,-1,141.53108525581845
Hoock,7433,Rat,Rage,Hairy,Cap,Chi,Sign,-1,-1,141.52619578755244
Halfburger,126,Beated,Fu,Magnum,Punk,Lui,Sign,-1,-1,141.5149722143801
Poisoned,5997,Plastered,Feelings,Skeleton,Sailor,Football,Sign,-1,-1,141.51091933752357
Poisoned,5525,Plaster,Cry,Leopard,Sailor,Yakubovich,Sign,-1,-1,141.5004532560257
Oldporn,2863,Pinoccio,Crybaby,Magnum,Sailor,Cortes,Sign,-1,-1,141.49910406574494
Overconsume,4068,Vata,Feelings,Armored,Gman,Scar,Sign,-1,-1,141.49394376749436
Spider,2384,Bull,Crybaby,Shirt,Beaten,Wong,Sign,-1,-1,141.48542392867228
Oldporn,5431,Pierced,Robo,Redisco,Nipple,Rolling stone,Sign,-1,-1,141.45610816103212
Oldporn,4514,Beavis,Out,Doctor,Can,Orc,Sign,-1,-1,141.4541261379301
Spider,2457,Plagued,Cry,Office,Goblin,Smile,Sign,-1,-1,141.4448123508969
Cockroach,7872,Smallpig,Cry,Rotten,Buddha,Teethout,Sign,-1,-1,141.4434088448277
Worm,5210,Smallpig,Ping,Mario,Sailor,Cortes,Sign,-1,-1,141.43103828046046
Worm,697,Devil,Gentlemen,Trash,Beaten,Poker,Sign,-1,-1,141.41225783359644
Hoock,3550,Beavis,Coolglasses,Hoodie,Gman,Lui,Sign,-1,-1,141.4117462650522
Spider,7600,Plaster,Coolglasses,Golden,Gman,Smoke,Sign,-1,-1,141.3948314212599
Rottenbottle,5869,Smallpig,Lens,Boobs,Can,Poker,Sign,-1,-1,141.36234271225865
Poisoned,7013,Alex,Kitty,Doctor,Sailor,Orc,Sign,-1,-1,141.35141137072918
Mapcross,6494,Booger,Sleepy,Rotten,Can,Shark,Sign,-1,-1,141.35115391461304
Oldporn,4015,Pinoccio,Crybaby,Office,Goblin,Wong,Sign,-1,-1,141.33209370081542
Oldporn,5327,Sticked,Kitty,Armored,Malett,Pierced,Sign,-1,-1,141.31228921929807
Deadcop,7233,Bushes,Stringed,Redisco,Goblin,Teethy,Sign,-1,-1,141.29448899988137
Deadcop,1158,Teenager,Crybaby,Leopard,Bold,Teethout,Sign,-1,-1,141.28547472671949
Iguana,2372,Bull,Tripple,Hoodie,Goblin,Lui,Sign,-1,-1,141.28203080773395
Deadcop,1270,Booger,Coolglasses,Shirt,Gman,Ugly,Sign,-1,-1,141.27899467670989
Spider,220,Rat,Feelings,Skeleton,Bold,Hellraiser,Sign,-1,-1,141.27576519021167
Cockroach,4004,Zigzag,Gentlemen,Haminguay,Nipple,Smoke,Sign,-1,-1,141.27072483671608
Deadcop,2768,Smallpig,Smoky,Hoodie,Sailor,Teethy,Sign,-1,-1,141.24848629555274
Spider,5912,Bushes,Buddha,Mario,Bold,Shark,Sign,-1,-1,141.24621706656362
Spider,3838,Zigzag,Fu,Hoodie,Beaten,Smile,Sign,-1,-1,141.224915207841
Poisoned,4355,Pierced,Beaten,Rotten,Beaten,Chi,Sign,-1,-1,141.21546111247156
Poisoned,4812,Devil,Tripple,Cuted,Beaten,Scar,Sign,-1,-1,141.15235929358386
Oldporn,341,Pierced,Cry,Boobs,Buddha,Lui,Sign,-1,-1,141.1508482713206
Halfburger,4399,David,Crybaby,Office,Babylon,Teethy,Sign,-1,-1,141.1466294663006
Spider,3183,David,Cry,Haminguay,Goblin,Chi,Sign,-1,-1,141.13709613630985
Therapist,6646,Pinoccio,Smoky,Blooded,Cap,Ugly,Sign,-1,-1,141.12227935075663
Rottenbottle,6453,Bushes,Sleepy,Trash,Beaten,Ugly,Sign,-1,-1,141.07725412158456
Exwife,1428,Bushes,Rage,Hooligan,Bold,Yakubovich,Sign,-1,-1,141.07623590329428
Spider,1064,Devil,Cyber,Redisco,Nipple,Lui,Sign,-1,-1,141.0758652767125
Iguana,6775,Sticked,Rage,Haminguay,Cap,Clown,Sign,-1,-1,141.06115088506814
Therapist,3506,Bushes,Out,Rotten,Buddha,Texas,Sign,-1,-1,141.0610830377149
Cockroach,7163,Smallpig,Crybaby,Doctor,Goblin,Scar,Sign,-1,-1,141.05094246647016
Worm,6225,Beated,Kitty,Cuted,Can,Rolling stone,Sign,-1,-1,141.02626949951554
Rottenbottle,5196,Bull,Gentlemen,Skeleton,Bold,Wong,Sign,-1,-1,141.02115177526306
Iguana,2434,Devil,Gentlemen,Skeleton,Beaten,Football,Sign,-1,-1,140.96955810775208
Spider,7716,Devil,Stereo,Magnum,Sailor,Hellraiser,Sign,-1,-1,140.96252251313024
Hoock,5229,Pinoccio,Mutated,Golden,Punk,Ugly,Sign,-1,-1,140.95479081789654
Mapcross,5238,Plastered,Pirato,Urka,Gman,Leo,Sign,-1,-1,140.9507797233837
Plastico,5575,Zigzag,Robo,Doctor,Sailor,Lui,Sign,-1,-1,140.94794292878674
Cockroach,7724,Plaster,Ping,Leopard,Punk,Chappy,Sign,-1,-1,140.94486730689854
Poisoned,2110,Teenager,Stringed,Boobs,Sailor,Smoke,Sign,-1,-1,140.93782383963466
Poisoned,3666,Bigppig,Comix,Shirt,Beaten,Leo,Sign,-1,-1,140.93422549987432
Cockroach,4756,Alex,Beaten,Hooligan,Buddha,Texas,Sign,-1,-1,140.90480497100035
Nail,4430,Plastered,Pirato,Armored,Punk,Chappy,Sign,-1,-1,140.8821116820668
Halfburger,6229,Ruffo,Stringed,Skeleton,Babylon,Wong,Sign,-1,-1,140.87764060828664
Deadcop,5633,Pinoccio,Fu,Boobs,Can,Hellraiser,Sign,-1,-1,140.86055877054386
Worm,2966,Bull,Sleepy,Office,Nipple,Scar,Sign,-1,-1,140.8603498929546
Nail,6773,Smallpig,Blacky,Doctor,Can,Leo,Sign,-1,-1,140.85706674712688
Cockroach,1677,Rat,Fish,Rotten,Sailor,Yakubovich,Sign,-1,-1,140.84539238672505
Cockroach,1536,Zigzag,Fish,Doctor,Nipple,Wong,Sign,-1,-1,140.84268561629065
Deadcop,2405,Pinoccio,Coolglasses,Magnum,Malett,Smile,Sign,-1,-1,140.8392539805544
Plastico,5216,Devil,Fish,Blooded,Malett,Disgust,Sign,-1,-1,140.83084388219763
Overconsume,6852,Smallpig,Stringed,Redisco,Buddha,Ugly,Sign,-1,-1,140.81286885956268
Spider,5687,Plaster,Out,Urka,Sailor,Pierced,Sign,-1,-1,140.77958894910813
Rottenbottle,1152,Rat,Crybaby,Hairy,Bold,Football,Sign,-1,-1,140.77011558281347
Poisoned,7256,Bushes,Beaten,Mario,Buddha,Texas,Sign,-1,-1,140.7697850381696
Overconsume,5192,Pierced,Feelings,Skeleton,Gman,Yakubovich,Sign,-1,-1,140.75555024820468
Plastico,7276,Devil,Robo,Redisco,Buddha,Ugly,Sign,-1,-1,140.7340730961731
Oldporn,7037,Vata,Out,Office,Babylon,Pierced,Sign,-1,-1,140.71047236452182
Mapcross,1842,Vata,Robo,Doctor,Goblin,Scar,Sign,-1,-1,140.70224762734384
Oldporn,1729,Plastered,Comix,Armored,Bold,Football,Sign,-1,-1,140.68897794044693
Therapist,1836,Bushes,Fu,Redisco,Sailor,Lui,Sign,-1,-1,140.68820028258477
Poisoned,2499,Smallpig,Lens,Boobs,Nipple,Texas,Sign,-1,-1,140.68763241496922
Nail,248,Sticked,Wide,Skeleton,Can,Teethout,Sign,-1,-1,140.68106814111482
Therapist,5390,Ruffo,Buddha,Cuted,Gman,Butthead,Sign,-1,-1,140.6545706426701
Spider,7112,Bull,Beaten,Urka,Nipple,Leo,Sign,-1,-1,140.6359058528683
Halfburger,3530,Plaster,Robo,Rotten,Beaten,Smoke,Sign,-1,-1,140.59949102463636
Exwife,1147,Sticked,Kitty,VDV,Punk,Leo,Sign,-1,-1,140.59097752409969
Worm,4679,Alex,Crybaby,Mario,Beaten,Wong,Sign,-1,-1,140.57007235005014
Worm,3088,David,Crybaby,Golden,Can,Football,Sign,-1,-1,140.5657510865042
Deadcop,7365,Ruffo,Cyber,Leopard,Beaten,Smoke,Sign,-1,-1,140.5484193363259
Hoock,773,Bull,Kitty,VDV,Malett,Disgust,Sign,-1,-1,140.54386306198313
Worm,2613,Teenager,Fu,Redisco,Goblin,Teethy,Sign,-1,-1,140.54318218418769
Spider,7919,Bull,Wide,Office,Babylon,Smoke,Sign,-1,-1,140.53600695682826
Exwife,2477,Bushes,Mutated,Magnum,Beaten,Yakubovich,Sign,-1,-1,140.51645823882004
Deadcop,1720,Plaster,Crybaby,Haminguay,Gman,Shark,Sign,-1,-1,140.51383531482682
Hoock,5762,Plagued,Cyber,Army,Hugo,Shark,Sign,-1,-1,140.51268141887613
Exwife,5681,Teenager,Buddha,Office,Babylon,Yakubovich,Sign,-1,-1,140.48353173559593
Iguana,1826,David,Coolglasses,Hairy,Can,Lui,Sign,-1,-1,140.47828250046499
Cockroach,4731,Plastered,Feelings,Hairy,Babylon,Bender,Sign,-1,-1,140.45392674622207
Hoock,6822,Teenager,Beaten,Mario,Bold,Scar,Sign,-1,-1,140.45045110071374
Spider,7165,Pierced,Beaten,Office,Nipple,Orc,Sign,-1,-1,140.4352553116361
Rottenbottle,3202,Pinoccio,Blacky,Hooligan,Nipple,Football,Sign,-1,-1,140.41727970245668
Iguana,5535,Teenager,Robo,Cuted,Gman,Chi,Sign,-1,-1,140.4147071356004
Oldporn,4571,Bull,Rage,Cuted,Beaten,Cortes,Sign,-1,-1,140.39355027958274
Exwife,7859,Sticked,Lens,Skeleton,Goblin,Lui,Sign,-1,-1,140.38958041336926
Overconsume,3701,Zigzag,Ping,Blooded,Beaten,Smile,Sign,-1,-1,140.3806923689029
Nail,2543,Smallpig,Tripple,Cuted,Goblin,Disgust,Sign,-1,-1,140.37530830584743
Overconsume,5497,Booger,Sleepy,Trash,Sailor,Poker,Sign,-1,-1,140.37128796753694
Mapcross,5493,Pierced,Coolglasses,Cuted,Gman,Football,Sign,-1,-1,140.35930867650623
Overconsume,1243,Plaster,Lens,Cuted,Bold,Chi,Sign,-1,-1,140.34180727083853
Worm,2903,Zigzag,Gentlemen,Hooligan,Goblin,Teethout,Sign,-1,-1,140.3369835435613
Overconsume,6454,Alex,Stringed,Blooded,Goblin,Yakubovich,Sign,-1,-1,140.33411809569014
Worm,12,Bigppig,Coolglasses,Haminguay,Cap,Teethy,Sign,-1,-1,140.33292835784928
Hoock,271,Bigppig,Crybaby,Doctor,Malett,Lui,Sign,-1,-1,140.3200946911959
Spider,3726,Zigzag,Wide,Hoodie,Sailor,Yakubovich,Sign,-1,-1,140.3169552148304
Plastico,643,Pinoccio,Coolglasses,Magnum,Babylon,Yakubovich,Sign,-1,-1,140.28899795485952
Rottenbottle,3015,Plaster,Kitty,Boobs,Buddha,Lui,Sign,-1,-1,140.28286461072176
Cockroach,2816,Ruffo,Cry,Hairy,Gman,Clown,Sign,-1,-1,140.27619213869784
Nail,233,Ruffo,Fish,Rotten,Babylon,Disgust,Sign,-1,-1,140.26860075058644
Oldporn,5267,Rat,Wide,Rotten,Can,Texas,Sign,-1,-1,140.2545259112682
Spider,4225,Zigzag,Pirato,Haminguay,Sailor,Teethout,Sign,-1,-1,140.25286673395354
Poisoned,917,Bigppig,Fu,VDV,Malett,Chappy,Sign,-1,-1,140.25066981505412
Exwife,6083,Bushes,Sleepy,Leopard,Nipple,Clown,Sign,-1,-1,140.24807847044738
Hoock,4628,David,Rage,Skeleton,Sailor,Hellraiser,Sign,-1,-1,140.2169732107814
Worm,6011,Rat,Smoky,Doctor,Goblin,Lui,Sign,-1,-1,140.21296395508148
Halfburger,1422,Pierced,Kitty,Boobs,Bold,Smile,Sign,-1,-1,140.20856462728906
Halfburger,6394,Bigppig,Rage,Mario,Bold,Lui,Sign,-1,-1,140.2047101873405
Hoock,5118,Beavis,Wide,Armored,Hugo,Orc,Sign,-1,-1,140.20214646012013
Exwife,7940,David,Blacky,Cuted,Malett,Disgust,Sign,-1,-1,140.2001494191709
Oldporn,1373,Pinoccio,Crybaby,Rotten,Buddha,Teethy,Sign,-1,-1,140.1941494114191
Worm,491,Bushes,Wide,Urka,Beaten,Smile,Sign,-1,-1,140.19235376776302
Iguana,1191,Plastered,Stringed,Hairy,Buddha,Cortes,Sign,-1,-1,140.165211096643
Iguana,2376,Beavis,Robo,VDV,Nipple,Texas,Sign,-1,-1,140.1626164548111
Overconsume,769,Pinoccio,Tripple,Blooded,Goblin,Leo,Sign,-1,-1,140.1626084737948
Oldporn,4078,Teenager,Lens,Magnum,Can,Orc,Sign,-1,-1,140.15339558193855
Hoock,7585,Bigppig,Beaten,Boobs,Beaten,Yakubovich,Sign,-1,-1,140.12517536281422
Plastico,2518,Plagued,Cry,Mario,Gman,Texas,Sign,-1,-1,140.11974636166033
Mapcross,2074,Sticked,Robo,VDV,Punk,Lui,Sign,-1,-1,140.11683285341707
Nail,6334,Pinoccio,Mutated,Haminguay,Malett,Lui,Sign,-1,-1,140.10951858502446
Cockroach,572,Ruffo,Coolglasses,Doctor,Buddha,Disgust,Sign,-1,-1,140.10477225348916
Rottenbottle,4193,Plaster,Kitty,Boobs,Cap,Disgust,Sign,-1,-1,140.10186670257806
Deadcop,5016,Pierced,Fish,Shirt,Can,Ugly,Sign,-1,-1,140.10026631983064
Exwife,4879,Pierced,Sleepy,Skeleton,Hugo,Football,Sign,-1,-1,140.10007072899285
Spider,4365,Pinoccio,Stringed,Shirt,Hugo,Shark,Sign,-1,-1,140.09808742704752
Iguana,1283,Booger,Stringed,Doctor,Can,Clown,Sign,-1,-1,140.09275716577758
Poisoned,7711,Smallpig,Fish,Blooded,Goblin,Yakubovich,Sign,-1,-1,140.09193928966764
Plastico,2352,Beated,Gentlemen,Haminguay,Sailor,Clown,Sign,-1,-1,140.0725486002329
Poisoned,482,Devil,Tripple,Armored,Gman,Poker,Sign,-1,-1,140.06861317114416
Iguana,1334,Sticked,Mutated,Hoodie,Babylon,Smile,Sign,-1,-1,140.06443413744572
Cockroach,2559,Sticked,Out,Haminguay,Can,Cortes,Sign,-1,-1,140.05586713529468
Cockroach,3207,Plagued,Blacky,Doctor,Hugo,Scar,Sign,-1,-1,140.04187345976388
Nail,1445,Rat,Rage,Armored,Bold,Yakubovich,Sign,-1,-1,140.0323553473752
Rottenbottle,3181,Beated,Comix,Hoodie,Cap,Smoke,Sign,-1,-1,140.0246024601067
Therapist,7217,Plastered,Robo,Redisco,Bold,Lui,Sign,-1,-1,140.0199719721605
Exwife,7663,Beated,Coolglasses,Golden,Gman,Teethy,Sign,-1,-1,140.01936766190425
Poisoned,554,Plagued,Blacky,Magnum,Sailor,Shark,Sign,-1,-1,140.01191316135345
Deadcop,1382,Bull,Pirato,Boobs,Babylon,Leo,Sign,-1,-1,139.99767090298235
Mapcross,1405,Plaster,Fu,Hoodie,Sailor,Cortes,Sign,-1,-1,139.99355877973838
Poisoned,7478,David,Feelings,Army,Beaten,Bender,Sign,-1,-1,139.97377007208902
Overconsume,5611,Beavis,Crybaby,Blooded,Beaten,Chappy,Sign,-1,-1,139.96629070161842
Rottenbottle,3081,Bull,Out,Hairy,Punk,Texas,Sign,-1,-1,139.95110000781773
Plastico,4634,Vata,Coolglasses,Hairy,Nipple,Teethout,Sign,-1,-1,139.94352644601824
Exwife,874,Alex,Fish,Leopard,Gman,Teethy,Sign,-1,-1,139.92042628261876
Mapcross,2578,Plagued,Robo,Skeleton,Sailor,Wong,Sign,-1,-1,139.91674843737056
Mapcross,3197,Bushes,Lens,Office,Sailor,Disgust,Sign,-1,-1,139.90335816920728
Iguana,5646,Bull,Cyber,Army,Cap,Disgust,Sign,-1,-1,139.88574448006173
Mapcross,2750,Smallpig,Ping,Office,Goblin,Smoke,Sign,-1,-1,139.8672620990663
Oldporn,2198,Vata,Pirato,Shirt,Babylon,Ugly,Sign,-1,-1,139.86566128184813
Overconsume,5656,Bigppig,Cry,Magnum,Gman,Scar,Sign,-1,-1,139.86411590900897
Spider,4875,Alex,Comix,Armored,Goblin,Leo,Sign,-1,-1,139.85632018065175
Rottenbottle,603,Beavis,Crybaby,Cuted,Can,Wong,Sign,-1,-1,139.8497468088801
Oldporn,7344,Alex,Sleepy,VDV,Hugo,Clown,Sign,-1,-1,139.82892409793897
Worm,2277,Ruffo,Kitty,Boobs,Beaten,Smoke,Sign,-1,-1,139.80964762556277
Cockroach,5952,Plastered,Tripple,Armored,Nipple,Pierced,Sign,-1,-1,139.80734041667264
Hoock,1918,Plastered,Mutated,Mario,Babylon,Poker,Sign,-1,-1,139.80549360606958
Hoock,763,Beated,Lens,Office,Hugo,Wong,Sign,-1,-1,139.79385928472666
Halfburger,2433,Pinoccio,Kitty,Hooligan,Nipple,Chi,Sign,-1,-1,139.78947718319407
Cockroach,3433,Smallpig,Fish,Haminguay,Buddha,Texas,Sign,-1,-1,139.7761121835256
Halfburger,3957,Smallpig,Tripple,Cuted,Bold,Lui,Sign,-1,-1,139.74700881020885
Deadcop,7340,Teenager,Blacky,Armored,Gman,Teethout,Sign,-1,-1,139.73343294645014
Deadcop,5641,Smallpig,Kitty,Rotten,Bold,Chappy,Sign,-1,-1,139.72665643046227
Therapist,6920,Bushes,Comix,Boobs,Nipple,Chappy,Sign,-1,-1,139.69698893961956
Spider,3920,Booger,Wide,Shirt,Malett,Smoke,Sign,-1,-1,139.69396471088083
Deadcop,7264,Plaster,Buddha,Hoodie,Nipple,Bender,Sign,-1,-1,139.6918664267744
Hoock,7162,Ruffo,Pirato,Magnum,Punk,Smoke,Sign,-1,-1,139.6889908382355
Hoock,5063,Pierced,Rage,Magnum,Hugo,Cat,Sign,-1,-1,139.68447979788834
Poisoned,7530,Zigzag,Gentlemen,Golden,Bold,Hellraiser,Sign,-1,-1,139.6841489214553
Spider,2489,Rat,Comix,Hooligan,Sailor,Orc,Sign,-1,-1,139.66951911647854
Spider,517,Ruffo,Kitty,Redisco,Hugo,Hellraiser,Sign,-1,-1,139.66640215591346
Therapist,1702,Bushes,Stringed,Mario,Hugo,Shark,Sign,-1,-1,139.6610327846936
Oldporn,6650,Alex,Fish,Blooded,Gman,Smile,Sign,-1,-1,139.6590266059134
Rottenbottle,2270,Plagued,Fu,Rotten,Malett,Smile,Sign,-1,-1,139.6442561335668
Nail,1684,Bull,Crybaby,Armored,Buddha,Ugly,Sign,-1,-1,139.64109683771045
Deadcop,962,Plagued,Blacky,Rotten,Nipple,Poker,Sign,-1,-1,139.6357956092557
Overconsume,586,Alex,Wide,Rotten,Can,Leo,Sign,-1,-1,139.63346427482492
Deadcop,6428,Sticked,Tripple,Hairy,Sailor,Rolling stone,Sign,-1,-1,139.5873988131571
Rottenbottle,1973,Vata,Coolglasses,Doctor,Hugo,Chappy,Sign,-1,-1,139.5856796038263
Oldporn,5041,Zigzag,Lens,Golden,Babylon,Teethout,Sign,-1,-1,139.56774067243956
Therapist,7262,Ruffo,Fu,Redisco,Cap,Hellraiser,Sign,-1,-1,139.5609311564661
Poisoned,6204,Pierced,Beaten,Armored,Punk,Disgust,Sign,-1,-1,139.54983607159807
Deadcop,7861,Beated,Ping,Armored,Can,Chappy,Sign,-1,-1,139.53904351750782
Deadcop,5914,Alex,Fish,Army,Buddha,Teethy,Sign,-1,-1,139.52263017265503
Halfburger,4765,Bushes,Fu,Magnum,Hugo,Cortes,Sign,-1,-1,139.5224737065566
Iguana,269,Plastered,Lens,Hoodie,Nipple,Bender,Sign,-1,-1,139.5212064821027
Deadcop,778,Beavis,Fish,Doctor,Can,Chappy,Sign,-1,-1,139.51044928715615
Iguana,5689,Zigzag,Lens,Golden,Goblin,Wong,Sign,-1,-1,139.49883879435745
Halfburger,3811,Bull,Sleepy,Cuted,Hugo,Bender,Sign,-1,-1,139.48480744165354
Mapcross,4321,Bigppig,Wide,Magnum,Bold,Cortes,Sign,-1,-1,139.45501853494173
Nail,2659,Sticked,Robo,Hooligan,Gman,Orc,Sign,-1,-1,139.4455856055335
Rottenbottle,6837,Devil,Beaten,VDV,Nipple,Bender,Sign,-1,-1,139.44237181544815
Iguana,4163,Pinoccio,Sleepy,Urka,Bold,Leo,Sign,-1,-1,139.44196369494082
Iguana,3913,Beated,Fu,Armored,Cap,Smile,Sign,-1,-1,139.42478866363123
Plastico,5901,Bull,Lens,Shirt,Buddha,Teethy,Sign,-1,-1,139.41945187151333
Poisoned,3645,Pinoccio,Pirato,Urka,Beaten,Lui,Sign,-1,-1,139.4083317394339
Cockroach,5447,Bull,Buddha,VDV,Gman,Cortes,Sign,-1,-1,139.38868102437996
Overconsume,432,Rat,Crybaby,Mario,Buddha,Poker,Sign,-1,-1,139.38609370914043
Worm,6077,Teenager,Wide,Urka,Goblin,Poker,Sign,-1,-1,139.38293499122813
Worm,511,Plastered,Wide,Trash,Gman,Lui,Sign,-1,-1,139.38290662622862
Mapcross,7331,Beated,Wide,Hoodie,Cap,Clown,Sign,-1,-1,139.37779059177856
Halfburger,7906,Bushes,Mutated,Magnum,Hugo,Rolling stone,Sign,-1,-1,139.37459081405814
Oldporn,7664,Pierced,Kitty,Armored,Can,Rolling stone,Sign,-1,-1,139.37453696784192
Deadcop,4996,Ruffo,Kitty,VDV,Can,Smoke,Sign,-1,-1,139.35461672794676
Deadcop,5806,Plagued,Beaten,Urka,Goblin,Poker,Sign,-1,-1,139.3421863346944
Exwife,7111,Teenager,Lens,Leopard,Cap,Football,Sign,-1,-1,139.33413728329222
Worm,4133,Zigzag,Sleepy,Mario,Beaten,Poker,Sign,-1,-1,139.33401673831315
